swc_id,x,y,z,source_region,source_region_withCorticalRegion
SEU-ALLEN_local_191797_4383_10149_6283_CCFv3.swc,7955.9,1427.8,3619.2,fiber tracts,fp
SEU-ALLEN_local_191797_4383_13434_8432_CCFv3.swc,11119.45,1897.175,4928.45,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4386_21187_6057_CCFv3.swc,7749.3,1685.225,8197.125,CA1,CA1
SEU-ALLEN_local_191797_4387_11318_8402_CCFv3.swc,11019.6,1863.175,4022.7,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4388_11535_7953_CCFv3.swc,10385.0,1808.775,4153.825,IC,ICe
SEU-ALLEN_local_191797_4388_17906_8047_CCFv3.swc,10607.875,1922.45,6861.9,IC,ICc
SEU-ALLEN_local_191797_4390_12877_8256_CCFv3.swc,10854.725,1881.3,4700.625,IC,ICe
SEU-ALLEN_local_191797_4390_13455_8090_CCFv3.swc,10628.5,1873.875,4952.525,IC,ICd
SEU-ALLEN_local_191797_4390_18190_7763_CCFv3.swc,10187.024,1895.375,6983.075,IC,ICd
SEU-ALLEN_local_191797_4390_8000_6837_CCFv3.swc,8785.1,1510.85,2660.775,VISp,VISp5
SEU-ALLEN_local_191797_4390_8655_5843_CCFv3.swc,7298.2,1295.575,2980.2,SSp-bfd,SSp-bfd5
SEU-ALLEN_local_191797_4392_19000_8343_CCFv3.swc,11039.725,1941.8,7338.825,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4393_11952_7834_CCFv3.swc,10223.149,1799.875,4333.55,IC,ICc
SEU-ALLEN_local_191797_4393_13758_9439_CCFv3.swc,12527.075,1912.25,5021.6,DEC,DEC
SEU-ALLEN_local_191797_4393_15988_8278_CCFv3.swc,10944.125,1920.175,6030.575,CENT,CENT3
SEU-ALLEN_local_191797_4394_11072_8086_CCFv3.swc,10565.899,1819.975,3947.5,IC,ICe
SEU-ALLEN_local_191797_4397_11701_8519_CCFv3.swc,11195.75,1885.85,4177.225,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4398_16608_8240_CCFv3.swc,10892.075,1928.1,6300.0,IC,ICd
SEU-ALLEN_local_191797_4400_17918_7789_CCFv3.swc,10225.975,1901.425,6865.175,IC,ICd
SEU-ALLEN_local_191797_4401_18415_8351_CCFv3.swc,11057.051,1944.025,7085.3,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4401_21072_8939_CCFv3.swc,11939.925,2050.5,8295.925,AN,ANcr1
SEU-ALLEN_local_191797_4402_17459_8476_CCFv3.swc,11243.975,1941.375,6673.125,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4402_21325_8503_CCFv3.swc,11284.726,2020.575,8374.85,AN,ANcr1
SEU-ALLEN_local_191797_4404_17988_7871_CCFv3.swc,10346.025,1915.125,6896.45,IC,ICc
SEU-ALLEN_local_191797_4404_18714_7907_CCFv3.swc,10392.55,1924.775,7214.625,IC,ICc
SEU-ALLEN_local_191797_4405_20580_7316_CCFv3.swc,9540.825,1841.4,7985.399,POST,POST
SEU-ALLEN_local_191797_4406_15591_6944_CCFv3.swc,8948.8,1662.525,5863.275,SCs,SCop
SEU-ALLEN_local_191797_4406_18331_7739_CCFv3.swc,10149.55,1902.0,7044.375,IC,ICd
SEU-ALLEN_local_191797_4407_21444_8485_CCFv3.swc,11259.4,2026.65,8428.975,AN,ANcr1
SEU-ALLEN_local_191797_4409_18060_7886_CCFv3.swc,10367.325,1920.225,6927.9,IC,ICc
SEU-ALLEN_local_191797_4410_10186_6467_CCFv3.swc,8236.075,1485.5,3628.05,fiber tracts,fp
SEU-ALLEN_local_191797_4411_14024_8157_CCFv3.swc,10736.25,1900.675,5189.875,IC,ICd
SEU-ALLEN_local_191797_4414_10916_5742_CCFv3.swc,7140.475,1315.7,3936.0,VISa,VISa6b
SEU-ALLEN_local_191797_4414_17673_7992_CCFv3.swc,10525.351,1930.275,6760.5,IC,ICc
SEU-ALLEN_local_191797_4414_8853_8931_CCFv3.swc,11706.475,1942.1,2844.225,AN,ANcr1
SEU-ALLEN_local_191797_4416_17772_7940_CCFv3.swc,10447.976,1927.175,6803.15,IC,ICc
SEU-ALLEN_local_191797_4416_18765_8353_CCFv3.swc,11055.425,1954.0,7236.875,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4417_18978_8089_CCFv3.swc,10658.55,1945.15,7329.675,IC,ICe
SEU-ALLEN_local_191797_4418_10298_8503_CCFv3.swc,11130.25,1874.925,3556.375,SIM,SIM
SEU-ALLEN_local_191797_4419_10757_8300_CCFv3.swc,10858.899,1855.5,3787.625,SIM,SIM
SEU-ALLEN_local_191797_4419_16115_8191_CCFv3.swc,10814.875,1931.6,6085.775,IC,ICd
SEU-ALLEN_local_191797_4419_16974_8134_CCFv3.swc,10735.225,1937.625,6458.275,IC,ICd
SEU-ALLEN_local_191797_4419_21421_6532_CCFv3.swc,8439.775,1798.15,8305.2,fiber tracts,alv
SEU-ALLEN_local_191797_4420_17602_8099_CCFv3.swc,10683.6,1941.3,6730.2,IC,ICc
SEU-ALLEN_local_191797_4421_20420_9133_CCFv3.swc,12218.65,2041.675,8024.075,AN,ANcr1
SEU-ALLEN_local_191797_4422_10453_8566_CCFv3.swc,11222.05,1888.625,3620.4,SIM,SIM
SEU-ALLEN_local_191797_4423_17022_8384_CCFv3.swc,11104.25,1949.75,6481.0,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4423_18527_8369_CCFv3.swc,11081.325,1957.075,7133.9,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4424_16135_8210_CCFv3.swc,10842.7,1935.675,6094.375,IC,ICd
SEU-ALLEN_local_191797_4424_20465_7533_CCFv3.swc,9840.075,1894.575,7961.5,RSPd,RSPd5
SEU-ALLEN_local_191797_4426_18595_8399_CCFv3.swc,11125.45,1959.675,7163.825,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4426_22387_7450_CCFv3.swc,9758.85,1937.75,8786.175,VISp,VISp5
SEU-ALLEN_local_191797_4427_14130_8240_CCFv3.swc,10857.801,1917.675,5232.175,IC,ICd
SEU-ALLEN_local_191797_4427_16801_8376_CCFv3.swc,11090.95,1950.05,6384.675,CENT,CENT3
SEU-ALLEN_local_191797_4427_21419_5488_CCFv3.swc,6943.425,1598.275,8302.726,SSp-bfd,SSp-bfd6a
SEU-ALLEN_local_191797_4428_11171_8030_CCFv3.swc,10485.125,1832.725,3994.625,IC,ICe
SEU-ALLEN_local_191797_4428_19083_8047_CCFv3.swc,10593.95,1949.3,7376.175,IC,ICe
SEU-ALLEN_local_191797_4429_13141_8446_CCFv3.swc,11128.825,1920.05,4802.85,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4429_16510_8119_CCFv3.swc,10710.325,1936.9,6257.175,IC,ICd
SEU-ALLEN_local_191797_4429_24822_5988_CCFv3.swc,7674.25,1659.3,9891.275,SSs,SSs1
SEU-ALLEN_local_191797_4429_9780_6281_CCFv3.swc,7952.225,1446.675,3463.9,fiber tracts,fp
SEU-ALLEN_local_191797_4431_10487_8595_CCFv3.swc,11263.15,1898.05,3633.25,SIM,SIM
SEU-ALLEN_local_191797_4431_11673_8414_CCFv3.swc,11043.625,1895.65,4175.95,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4431_16730_8100_CCFv3.swc,10683.149,1939.125,6352.475,IC,ICd
SEU-ALLEN_local_191797_4432_13929_8403_CCFv3.swc,11086.65,1928.025,5141.6,CENT,CENT3
SEU-ALLEN_local_191797_4432_18438_4715_CCFv3.swc,5793.15,1450.925,6961.175,MOp,MOp5
SEU-ALLEN_local_191797_4432_18486_8492_CCFv3.swc,11265.625,1963.625,7118.775,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4432_18812_8323_CCFv3.swc,11008.625,1962.2,7256.875,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4432_19377_8095_CCFv3.swc,10662.101,1954.625,7504.4,IC,ICe
SEU-ALLEN_local_191797_4433_17886_8163_CCFv3.swc,10776.725,1953.75,6853.675,IC,ICc
SEU-ALLEN_local_191797_4434_14012_8219_CCFv3.swc,10824.375,1918.55,5182.875,IC,ICd
SEU-ALLEN_local_191797_4434_19846_8102_CCFv3.swc,10668.825,1960.85,7709.45,SIM,SIM
SEU-ALLEN_local_191797_4435_11884_7975_CCFv3.swc,10421.225,1847.275,4300.075,IC,ICc
SEU-ALLEN_local_191797_4435_21229_9156_CCFv3.swc,12257.85,2092.175,8390.075,AN,ANcr1
SEU-ALLEN_local_191797_4436_13707_8449_CCFv3.swc,11146.15,1930.325,5045.275,CENT,CENT3
SEU-ALLEN_local_191797_4437_11680_8456_CCFv3.swc,11102.774,1902.875,4174.95,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4437_14719_7552_CCFv3.swc,9850.675,1821.2,5498.375,SCm,SCiw
SEU-ALLEN_local_191797_4439_17202_8079_CCFv3.swc,10652.75,1946.85,6556.75,IC,ICc
SEU-ALLEN_local_191797_4440_18000_7895_CCFv3.swc,10378.625,1937.35,6901.9,IC,ICc
SEU-ALLEN_local_191797_4442_10699_8208_CCFv3.swc,10727.726,1853.125,3772.725,SIM,SIM
SEU-ALLEN_local_191797_4442_21084_4986_CCFv3.swc,6248.8,1540.55,8133.975,SSp-ul,SSp-ul5
SEU-ALLEN_local_191797_4443_13120_8470_CCFv3.swc,11161.175,1928.85,4792.8,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4444_17921_7995_CCFv3.swc,10526.475,1948.75,6868.075,IC,ICc
SEU-ALLEN_local_191797_4445_13837_8370_CCFv3.swc,11036.5,1932.775,5103.55,CENT,CENT3
SEU-ALLEN_local_191797_4446_19914_5605_CCFv3.swc,7083.7,1589.325,7638.325,fiber tracts,alv
SEU-ALLEN_local_191797_4447_10432_7406_CCFv3.swc,9608.05,1699.175,3694.825,RSPd,RSPd6a
SEU-ALLEN_local_191797_4447_8046_6848_CCFv3.swc,8801.25,1548.35,2684.35,VISp,VISp5
SEU-ALLEN_local_191797_4448_21260_9151_CCFv3.swc,12249.7,2100.775,8403.3,AN,ANcr1
SEU-ALLEN_local_191797_4449_13729_8201_CCFv3.swc,10791.125,1921.65,5063.95,IC,ICd
SEU-ALLEN_local_191797_4451_17945_8492_CCFv3.swc,11266.075,1971.25,6884.125,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4452_17876_8500_CCFv3.swc,11277.726,1971.525,6854.375,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4454_10214_7419_CCFv3.swc,9627.55,1702.175,3601.775,RSPd,RSPd6a
SEU-ALLEN_local_191797_4454_18210_8486_CCFv3.swc,11256.675,1974.15,6998.85,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4455_12241_7854_CCFv3.swc,10253.825,1844.475,4454.325,IC,ICd
SEU-ALLEN_local_191797_4457_10270_6553_CCFv3.swc,8364.75,1528.4,3660.725,fiber tracts,dhc
SEU-ALLEN_local_191797_4457_17775_7839_CCFv3.swc,10295.975,1937.35,6803.775,IC,ICd
SEU-ALLEN_local_191797_4458_11639_7824_CCFv3.swc,10197.25,1824.825,4203.075,IC,ICe
SEU-ALLEN_local_191797_4460_23649_6868_CCFv3.swc,8941.05,1879.2,9328.176,VISl,VISl5
SEU-ALLEN_local_191797_4461_17121_8161_CCFv3.swc,10772.325,1963.625,6521.775,IC,ICd
SEU-ALLEN_local_191797_4462_21162_8908_CCFv3.swc,11888.774,2086.25,8332.051,AN,ANcr1
SEU-ALLEN_local_191797_4463_21245_6632_CCFv3.swc,8581.575,1834.375,8230.5,ProS,ProS
SEU-ALLEN_local_191797_4464_18135_8471_CCFv3.swc,11233.625,1979.3,6965.8,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4466_12200_6067_CCFv3.swc,7634.875,1415.725,4467.875,fiber tracts,dhc
SEU-ALLEN_local_191797_4466_13413_8164_CCFv3.swc,10729.425,1922.7,4932.35,IC,ICd
SEU-ALLEN_local_191797_4467_10193_9037_CCFv3.swc,11877.4,1973.125,3456.1,AN,ANcr1
SEU-ALLEN_local_191797_4468_12413_8199_CCFv3.swc,10755.149,1909.425,4509.325,IC,ICc
SEU-ALLEN_local_191797_4469_12025_7905_CCFv3.swc,10321.3,1856.6,4362.45,IC,ICc
SEU-ALLEN_local_191797_4469_14145_5015_CCFv3.swc,6081.95,1318.7,5222.775,ACAd,ACAd5
SEU-ALLEN_local_191797_4469_17506_8427_CCFv3.swc,11166.325,1979.1,6691.649,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4470_13526_8523_CCFv3.swc,11243.399,1950.775,4965.425,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4470_14276_8361_CCFv3.swc,11032.15,1950.175,5291.2,CENT,CENT3
SEU-ALLEN_local_191797_4470_16419_8206_CCFv3.swc,10835.225,1963.925,6217.375,IC,ICd
SEU-ALLEN_local_191797_4471_12621_8534_CCFv3.swc,11237.2,1941.175,4574.25,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4471_13911_8133_CCFv3.swc,10694.825,1929.275,5143.45,IC,ICd
SEU-ALLEN_local_191797_4471_17666_8080_CCFv3.swc,10651.375,1968.175,6757.625,IC,ICc
SEU-ALLEN_local_191797_4472_18075_8078_CCFv3.swc,10646.375,1971.15,6935.275,IC,ICc
SEU-ALLEN_local_191797_4472_18814_7768_CCFv3.swc,10181.25,1946.675,7258.825,IC,ICe
SEU-ALLEN_local_191797_4473_13170_8518_CCFv3.swc,11227.726,1948.575,4812.325,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4478_8878_8970_CCFv3.swc,11754.725,1984.325,2852.7,AN,ANcr1
SEU-ALLEN_local_191797_4479_11357_8370_CCFv3.swc,10968.05,1911.775,4044.5,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4482_10448_8582_CCFv3.swc,11239.225,1924.425,3618.05,SIM,SIM
SEU-ALLEN_local_191797_4482_16945_8439_CCFv3.swc,11179.425,1982.925,6447.625,CENT,CENT3
SEU-ALLEN_local_191797_4483_18352_7974_CCFv3.swc,10489.175,1970.9,7055.9,IC,ICc
SEU-ALLEN_local_191797_4486_10521_8688_CCFv3.swc,11390.3,1941.3,3641.1,fiber tracts,arb
SEU-ALLEN_local_191797_4486_17267_8057_CCFv3.swc,10616.7,1971.175,6584.6,IC,ICc
SEU-ALLEN_local_191797_4488_17835_7897_CCFv3.swc,10378.9,1961.825,6830.226,IC,ICc
SEU-ALLEN_local_191797_4490_17570_5651_CCFv3.swc,7107.325,1521.325,6644.85,fiber tracts,alv
SEU-ALLEN_local_191797_4490_19115_7970_CCFv3.swc,10473.899,1978.425,7391.375,IC,ICe
SEU-ALLEN_local_191797_4491_12415_8126_CCFv3.swc,10648.475,1913.075,4515.05,IC,ICc
SEU-ALLEN_local_191797_4491_6582_5640_CCFv3.swc,7000.5,1235.375,2063.825,SSp-bfd,SSp-bfd1
SEU-ALLEN_local_191797_4495_20717_8670_CCFv3.swc,11518.85,2061.075,8105.8,SIM,SIM
SEU-ALLEN_local_191797_4497_13176_8344_CCFv3.swc,10979.9,1951.975,4823.875,IC,ICd
SEU-ALLEN_local_191797_4497_14091_8425_CCFv3.swc,11117.05,1966.5,5210.7,CENT,CENT3
SEU-ALLEN_local_191797_4499_18985_7821_CCFv3.swc,10254.45,1969.375,7335.399,IC,ICe
SEU-ALLEN_local_191797_4500_10619_8851_CCFv3.swc,11621.05,1967.5,3669.875,SIM,SIM
SEU-ALLEN_local_191797_4500_16567_8136_CCFv3.swc,10730.475,1977.45,6281.425,IC,ICd
SEU-ALLEN_local_191797_4500_17000_8077_CCFv3.swc,10644.899,1977.7,6468.95,IC,ICd
SEU-ALLEN_local_191797_4501_17276_8389_CCFv3.swc,11106.375,1995.25,6590.625,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4502_11478_8525_CCFv3.swc,11188.475,1942.35,4081.7,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4502_18322_7888_CCFv3.swc,10361.075,1972.725,7042.55,IC,ICc
SEU-ALLEN_local_191797_4504_11521_8477_CCFv3.swc,11122.025,1939.725,4105.2,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4504_12548_8075_CCFv3.swc,10577.375,1915.975,4573.85,IC,ICc
SEU-ALLEN_local_191797_4504_18840_8201_CCFv3.swc,10819.774,1997.225,7268.575,IC,ICe
SEU-ALLEN_local_191797_4505_23085_7448_CCFv3.swc,9754.75,1987.325,9107.175,VISl,VISl4
SEU-ALLEN_local_191797_4506_12453_8000_CCFv3.swc,10466.375,1903.45,4537.8,IC,ICc
SEU-ALLEN_local_191797_4506_21369_8839_CCFv3.swc,11783.525,2113.525,8418.375,AN,ANcr1
SEU-ALLEN_local_191797_4506_22048_8627_CCFv3.swc,11474.575,2116.0,8715.351,AN,ANcr1
SEU-ALLEN_local_191797_4507_19367_7891_CCFv3.swc,10352.175,1983.825,7504.05,IC,ICe
SEU-ALLEN_local_191797_4507_21088_8939_CCFv3.swc,11929.925,2110.575,8300.7,AN,ANcr1
SEU-ALLEN_local_191797_4508_13758_8452_CCFv3.swc,11146.3,1971.05,5067.7,CENT,CENT3
SEU-ALLEN_local_191797_4509_14383_9773_CCFv3.swc,12971.15,1997.7,5295.55,DEC,DEC
SEU-ALLEN_local_191797_4510_17764_8077_CCFv3.swc,10643.6,1989.825,6800.0,IC,ICc
SEU-ALLEN_local_191797_4511_10190_6534_CCFv3.swc,8333.55,1550.825,3630.625,fiber tracts,dhc
SEU-ALLEN_local_191797_4511_10370_8536_CCFv3.swc,11170.1,1933.0,3587.9,SIM,SIM
SEU-ALLEN_local_191797_4511_11904_8113_CCFv3.swc,10614.675,1910.475,4301.125,IC,ICc
SEU-ALLEN_local_191797_4511_14376_8308_CCFv3.swc,10955.35,1970.85,5335.425,CENT,CENT3
SEU-ALLEN_local_191797_4511_14404_8312_CCFv3.swc,10961.725,1971.35,5347.25,CENT,CENT3
SEU-ALLEN_local_191797_4512_20670_8695_CCFv3.swc,11554.676,2070.8,8086.3,SIM,SIM
SEU-ALLEN_local_191797_4514_16948_8157_CCFv3.swc,10761.925,1990.675,6446.4,IC,ICd
SEU-ALLEN_local_191797_4514_22882_7444_CCFv3.swc,9748.899,1991.85,9010.875,VISp,VISp5
SEU-ALLEN_local_191797_4515_13907_8341_CCFv3.swc,10991.7,1970.475,5134.925,CENT,CENT3
SEU-ALLEN_local_191797_4515_17806_8495_CCFv3.swc,11264.975,2006.7,6822.975,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4516_16943_8094_CCFv3.swc,10668.699,1987.125,6444.175,IC,ICd
SEU-ALLEN_local_191797_4516_17468_8447_CCFv3.swc,11191.774,2005.5,6674.925,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4517_10291_9087_CCFv3.swc,11945.851,2005.325,3496.3,AN,ANcr1
SEU-ALLEN_local_191797_4517_23127_5925_CCFv3.swc,7584.101,1734.95,9080.925,SSp-bfd,SSp-bfd5
SEU-ALLEN_local_191797_4518_16701_8054_CCFv3.swc,10608.625,1981.95,6339.525,IC,ICd
SEU-ALLEN_local_191797_4520_14437_9775_CCFv3.swc,12972.9,2004.475,5320.675,DEC,DEC
SEU-ALLEN_local_191797_4520_18982_7886_CCFv3.swc,10348.726,1987.225,7333.675,IC,ICe
SEU-ALLEN_local_191797_4521_19105_7798_CCFv3.swc,10217.075,1979.8,7389.1,IC,ICe
SEU-ALLEN_local_191797_4523_10385_9423_CCFv3.swc,12431.1,2037.25,3502.15,AN,ANcr1
SEU-ALLEN_local_191797_4523_10633_8878_CCFv3.swc,11657.15,1983.15,3674.05,SIM,SIM
SEU-ALLEN_local_191797_4526_17147_8260_CCFv3.swc,10913.524,2004.5,6533.0,IC,ICd
SEU-ALLEN_local_191797_4526_18608_8363_CCFv3.swc,11063.15,2014.4,7168.05,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4531_10183_7441_CCFv3.swc,9651.65,1748.2,3590.025,RSPd,RSPd6a
SEU-ALLEN_local_191797_4531_14014_8187_CCFv3.swc,10771.275,1968.5,5185.475,IC,ICd
SEU-ALLEN_local_191797_4531_17483_5662_CCFv3.swc,7124.325,1542.85,6608.65,fiber tracts,alv
SEU-ALLEN_local_191797_4531_18728_7873_CCFv3.swc,10332.1,1989.95,7221.275,IC,ICc
SEU-ALLEN_local_191797_4532_20276_5637_CCFv3.swc,7139.125,1658.2,7794.9,CA1,CA1
SEU-ALLEN_local_191797_4532_8796_8594_CCFv3.swc,11233.3,1941.0,2857.425,AN,ANcr1
SEU-ALLEN_local_191797_4533_13575_9187_CCFv3.swc,12164.75,1988.7,4953.2,DEC,DEC
SEU-ALLEN_local_191797_4535_12618_8028_CCFv3.swc,10508.875,1927.175,4605.775,IC,ICc
SEU-ALLEN_local_191797_4535_18895_7903_CCFv3.swc,10373.825,1996.175,7295.05,IC,ICe
SEU-ALLEN_local_191797_4536_12298_8070_CCFv3.swc,10561.351,1927.0,4469.625,IC,ICc
SEU-ALLEN_local_191797_4537_13094_6416_CCFv3.swc,8165.125,1542.75,4825.9,RSPv,RSPv6a
SEU-ALLEN_local_191797_4540_16606_8672_CCFv3.swc,11507.0,2012.425,6303.625,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4540_22054_5457_CCFv3.swc,6914.625,1667.725,8586.0,SSp-bfd,SSp-bfd5
SEU-ALLEN_local_191797_4542_10492_8688_CCFv3.swc,11384.225,1972.6,3629.3,fiber tracts,arb
SEU-ALLEN_local_191797_4542_10637_8888_CCFv3.swc,11669.425,1994.875,3675.3,SIM,SIM
SEU-ALLEN_local_191797_4542_10701_8926_CCFv3.swc,11724.575,1997.925,3700.4,SIM,SIM
SEU-ALLEN_local_191797_4542_17742_8021_CCFv3.swc,10558.375,2002.525,6790.2,IC,ICc
SEU-ALLEN_local_191797_4543_10672_8908_CCFv3.swc,11698.375,1997.075,3689.125,SIM,SIM
SEU-ALLEN_local_191797_4544_19392_7883_CCFv3.swc,10337.024,2003.375,7515.175,IC,ICe
SEU-ALLEN_local_191797_4544_19519_7940_CCFv3.swc,10420.425,2008.7,7569.675,IC,ICe
SEU-ALLEN_local_191797_4545_11822_8408_CCFv3.swc,11030.6,1961.4,4242.45,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4545_18652_4921_CCFv3.swc,6093.875,1528.85,7066.025,SSp-ll,SSp-ll6a
SEU-ALLEN_local_191797_4546_13847_8745_CCFv3.swc,11556.175,1999.225,5096.05,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4548_16334_8369_CCFv3.swc,11067.524,2012.875,6180.325,CENT,CENT3
SEU-ALLEN_local_191797_4550_17620_5907_CCFv3.swc,7492.675,1616.325,6675.025,CA1,CA1
SEU-ALLEN_local_191797_4550_19768_8057_CCFv3.swc,10592.25,2020.275,7675.875,fiber tracts,bic
SEU-ALLEN_local_191797_4551_17537_7887_CCFv3.swc,10360.601,1991.25,6700.95,IC,ICd
SEU-ALLEN_local_191797_4552_12676_8044_CCFv3.swc,10532.25,1940.025,4629.45,IC,ICc
SEU-ALLEN_local_191797_4553_11057_8073_CCFv3.swc,10534.8,1904.175,3943.6,IC,ICe
SEU-ALLEN_local_191797_4553_16283_5005_CCFv3.swc,6116.25,1436.675,6078.35,ACAd,ACAd5
SEU-ALLEN_local_191797_4555_11968_8838_CCFv3.swc,11638.726,1996.225,4267.975,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4558_13744_8755_CCFv3.swc,11566.575,2005.775,5051.0,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4560_11458_8017_CCFv3.swc,10462.325,1910.6,4119.175,IC,ICe
SEU-ALLEN_local_191797_4560_19086_5435_CCFv3.swc,6828.25,1597.025,7282.825,fiber tracts,alv
SEU-ALLEN_local_191797_4564_16710_8108_CCFv3.swc,10685.025,2011.65,6343.0,IC,ICd
SEU-ALLEN_local_191797_4564_23207_6177_CCFv3.swc,7946.5,1811.575,9113.05,VISrl,VISrl6a
SEU-ALLEN_local_191797_4567_13484_8162_CCFv3.swc,10720.925,1978.2,4963.2,IC,ICd
SEU-ALLEN_local_191797_4567_14344_8317_CCFv3.swc,10963.601,2001.875,5321.875,CENT,CENT3
SEU-ALLEN_local_191797_4567_21873_6527_CCFv3.swc,8437.774,1893.6,8501.45,fiber tracts,alv
SEU-ALLEN_local_191797_4569_22056_5295_CCFv3.swc,6694.4,1662.375,8581.35,SSp-bfd,SSp-bfd5
SEU-ALLEN_local_191797_4571_17739_6018_CCFv3.swc,7659.475,1661.575,6728.175,fiber tracts,alv
SEU-ALLEN_local_191797_4571_17997_8158_CCFv3.swc,10757.875,2029.4,6901.175,IC,ICc
SEU-ALLEN_local_191797_4571_19643_7897_CCFv3.swc,10353.25,2021.8,7624.775,IC,ICe
SEU-ALLEN_local_191797_4571_21667_7777_CCFv3.swc,10195.275,2042.225,8498.4,VISpl,VISpl2/3
SEU-ALLEN_local_191797_4572_17444_5804_CCFv3.swc,7337.6,1595.7,6597.7,fiber tracts,alv
SEU-ALLEN_local_191797_4573_10723_8241_CCFv3.swc,10763.5,1931.1,3781.55,SIM,SIM
SEU-ALLEN_local_191797_4574_18608_7690_CCFv3.swc,10062.725,1987.8,7166.25,IC,ICd
SEU-ALLEN_local_191797_4574_21762_5526_CCFv3.swc,7006.7,1696.225,8453.3,SSp-bfd,SSp-bfd6a
SEU-ALLEN_local_191797_4577_17759_7985_CCFv3.swc,10502.475,2018.25,6797.425,IC,ICc
SEU-ALLEN_local_191797_4580_14261_8335_CCFv3.swc,10986.625,2009.325,5286.15,CENT,CENT3
SEU-ALLEN_local_191797_4580_18535_7736_CCFv3.swc,10130.125,1997.325,7134.975,IC,ICd
SEU-ALLEN_local_191797_4580_7401_6209_CCFv3.swc,7833.875,1440.925,2424.775,VISrl,VISrl5
SEU-ALLEN_local_191797_4580_9714_6508_CCFv3.swc,8293.075,1577.775,3433.45,fiber tracts,fp
SEU-ALLEN_local_191797_4581_13135_8424_CCFv3.swc,11086.274,2003.35,4803.325,CUL,"CUL4, 5"
SEU-ALLEN_local_191797_4583_12411_7941_CCFv3.swc,10374.325,1933.725,4523.375,IC,ICc
SEU-ALLEN_local_191797_4585_14247_8403_CCFv3.swc,11083.0,2015.6,5278.525,CENT,CENT3
SEU-ALLEN_local_191797_4586_17437_7943_CCFv3.swc,10440.85,2015.55,6657.7,IC,ICd
SEU-ALLEN_local_191797_4590_11803_7905_CCFv3.swc,10307.15,1916.125,4270.35,IC,ICc
SEU-ALLEN_local_191797_4590_20424_4956_CCFv3.swc,6201.225,1610.3,7835.275,SSp-ul,SSp-ul5
SEU-ALLEN_local_191797_4591_16926_8152_CCFv3.swc,10748.55,2032.025,6436.325,IC,ICd
SEU-ALLEN_local_191797_4591_17448_5701_CCFv3.swc,7185.975,1584.425,6595.575,CA1,CA1
SEU-ALLEN_local_191797_4591_18787_7886_CCFv3.swc,10345.8,2023.925,7247.45,IC,ICc
SEU-ALLEN_local_191797_4591_21120_8924_CCFv3.swc,11899.649,2157.8,8311.625,AN,ANcr1
SEU-ALLEN_local_191797_4592_10711_8230_CCFv3.swc,10746.425,1939.55,3777.725,SIM,SIM
SEU-ALLEN_local_191797_4593_10197_8481_CCFv3.swc,11083.525,1967.5,3517.55,SIM,SIM
SEU-ALLEN_local_191797_4593_10279_8516_CCFv3.swc,11133.45,1974.425,3550.9,SIM,SIM
SEU-ALLEN_local_191797_4595_11172_8110_CCFv3.swc,10586.375,1936.35,3990.725,IC,ICe
SEU-ALLEN_local_191797_4595_18092_8120_CCFv3.swc,10698.95,2040.7,6942.35,IC,ICc
SEU-ALLEN_local_191797_4596_19021_7705_CCFv3.swc,10076.825,2006.75,7350.7,IC,ICe
